loss,val_loss
0.014148745685815811,0.011345632374286652
0.01448808517307043,0.012220068834722042
0.014082031324505806,0.01187503058463335
0.014192011207342148,0.011267093941569328
0.013923936523497105,0.011757752858102322
0.013685150071978569,0.011414964683353901
0.013700212351977825,0.011422360315918922
0.013747856952250004,0.011270876042544842
0.013842092826962471,0.011168880388140678
0.013731316663324833,0.011700517497956753
0.013909462839365005,0.01145385205745697
0.013547886162996292,0.011532115750014782
0.013550644740462303,0.011169817298650742
0.013431409373879433,0.011337267234921455
0.013490725308656693,0.01208123005926609
0.01342207845300436,0.011109575629234314
0.013545605354011059,0.01086691115051508
0.013431170955300331,0.012405157089233398
0.013517355546355247,0.010972714982926846
0.013224261812865734,0.011255953460931778
0.013293568976223469,0.01125549990683794
0.013320714235305786,0.011040191166102886
0.013051943853497505,0.011120032519102097
0.013118799775838852,0.013614394702017307
0.013162256218492985,0.01127113588154316
0.01279887929558754,0.011000102385878563
0.013008616864681244,0.011139566078782082
0.013019843026995659,0.011660400778055191
0.013003014959394932,0.010874563828110695
0.013021634891629219,0.011457576416432858
0.012850743718445301,0.010950246825814247
0.0128420889377594,0.01112963818013668
0.012650709599256516,0.011236065998673439
0.012790024280548096,0.010752271860837936
0.01264952216297388,0.010857844725251198
0.013310635462403297,0.010920131579041481
0.012890150770545006,0.011043569073081017
0.012812651693820953,0.011708560399711132
0.016212113201618195,0.013659622520208359
0.014943331480026245,0.011518959887325764
0.0134150180965662,0.010941178537905216
0.013098111376166344,0.011823827400803566
0.013161962851881981,0.011376800015568733
0.012710032984614372,0.010942152701318264
0.012704084627330303,0.01091207005083561
0.012744594365358353,0.010615210048854351
0.01273074559867382,0.01084509864449501
0.012611073441803455,0.010604364797472954
0.012652763165533543,0.01064330618828535
0.012772273272275925,0.0109806377440691
0.012511313892900944,0.010664405301213264
0.01245614793151617,0.010738342069089413
0.012385583482682705,0.010546236298978329
0.012558454647660255,0.01065884344279766
0.012376026250422001,0.010984455235302448
0.01229457650333643,0.010973004624247551
0.01240068394690752,0.01092765387147665
0.012579395435750484,0.010615491308271885
0.01211817841976881,0.010446419008076191
0.012282312847673893,0.01055282261222601
0.011991618201136589,0.012397044338285923
0.012337701395154,0.010983449406921864
0.012299197725951672,0.01165328174829483
0.012256055139005184,0.01090688444674015
0.01230037771165371,0.010480700992047787
0.01231295894831419,0.010923733934760094
0.012033121660351753,0.010714343748986721
0.012026953510940075,0.011641465127468109
0.01232907548546791,0.010600256733596325
0.01209548395127058,0.010328307747840881
0.011860181577503681,0.010586360469460487
0.011971636675298214,0.01051774900406599
0.011923028156161308,0.010668615810573101
0.011711357161402702,0.0103876618668437
0.011824619956314564,0.010812160558998585
0.011927714571356773,0.010418972000479698
0.011866129003465176,0.010530132800340652
0.011653553694486618,0.011214188300073147
0.011703143827617168,0.010584882460534573
0.011776885949075222,0.010406456887722015
0.011551352217793465,0.010867610573768616
0.011821659281849861,0.010498539544641972
0.01184825785458088,0.010573244653642178
0.011752359569072723,0.010464897379279137
0.011535797268152237,0.010508446022868156
0.011459062807261944,0.01065492071211338
0.011526636779308319,0.010882469825446606
0.011600028723478317,0.010668419301509857
0.011407801881432533,0.010927542112767696
0.011537306942045689,0.011154414154589176
0.011608888395130634,0.010432486422359943
0.011518490500748158,0.010461297817528248
0.011292546056210995,0.010948292911052704
0.01143623050302267,0.010270151309669018
0.011315773241221905,0.010235711932182312
0.011293124407529831,0.010695109143853188
0.011381348595023155,0.010406150482594967
0.011149884201586246,0.01025643665343523
0.011147452518343925,0.010246802121400833
0.011333465576171875,0.010294640436768532
0.011162176728248596,0.010476823896169662
0.011271116323769093,0.010231529362499714
0.011040384881198406,0.011212828569114208
0.011146263219416142,0.010222820565104485
0.011045715771615505,0.01069414708763361
0.011472068727016449,0.01063249446451664
0.011119124479591846,0.010360867716372013
0.01109285093843937,0.010070938616991043
0.010961702093482018,0.010360498912632465
0.010984610766172409,0.010277499444782734
0.010908459313213825,0.010171998292207718
0.010955799371004105,0.010284814052283764
0.01087731122970581,0.01031555701047182
0.010934819467365742,0.010542036965489388
0.010834838263690472,0.01063359621912241
0.0112919295206666,0.010278473608195782
0.010838466696441174,0.010189834050834179
0.010740539990365505,0.010038906708359718
0.011209474876523018,0.010418313555419445
0.010653243400156498,0.010508996434509754
0.010777164250612259,0.01022501289844513
0.010746482759714127,0.010150432586669922
0.010782068595290184,0.010547596961259842
0.010784600861370564,0.010568657889962196
0.01101735234260559,0.010133898817002773
0.010779808275401592,0.010358639992773533
0.010665389709174633,0.010005396790802479
0.010614403523504734,0.010010002180933952
0.010634763166308403,0.010259727947413921
0.010713168419897556,0.010036331601440907
0.010532538406550884,0.010029073804616928
0.0105119738727808,0.009954581968486309
0.010479291900992393,0.010604007169604301
0.010527141392230988,0.010244862176477909
0.01052790880203247,0.010172506794333458
0.01055512297898531,0.010597249493002892
0.010360552929341793,0.01015100721269846
0.010718575678765774,0.010229132138192654
0.010415362194180489,0.010420041158795357
0.010589970275759697,0.009985505603253841
0.010594992898404598,0.01130478736013174
0.01036105677485466,0.010050330311059952
0.010234562680125237,0.009846625849604607
0.010310755111277103,0.010161546990275383
0.010396139696240425,0.00993629451841116
0.010441246442496777,0.009859403595328331
0.010293709114193916,0.009885190054774284
0.010165827348828316,0.009860917925834656
0.010331336408853531,0.009804884903132915
0.0102566322311759,0.010343815200030804
0.010154294781386852,0.009912518784403801
0.010062852874398232,0.009963922202587128
0.010202830657362938,0.009863641113042831
0.010204951278865337,0.009840372949838638
0.010203581303358078,0.010094788856804371
0.010039523243904114,0.010472088120877743
0.010077519342303276,0.010072444565594196
0.010289867408573627,0.009921792894601822
0.010205749422311783,0.010478837415575981
0.010118741542100906,0.010295605286955833
0.010178018361330032,0.009947607293725014
0.010212087072432041,0.00985762756317854
0.009966449812054634,0.009773068130016327
0.009965362027287483,0.010122520849108696
0.010103581473231316,0.00975805427879095
0.010009626857936382,0.01150115579366684
0.010010548867285252,0.010124726220965385
0.009943711571395397,0.00983396451920271
0.009873196482658386,0.00989480596035719
0.010122837498784065,0.00976482406258583
0.009805096313357353,0.01057595293968916
0.010128307156264782,0.009884612634778023
0.009989865124225616,0.009689991362392902
0.009900041855871677,0.010034473612904549
0.009892551228404045,0.009876282885670662
0.009872251190245152,0.009738787077367306
0.009880480356514454,0.010125027038156986
0.00973258912563324,0.009810788556933403
0.009794343262910843,0.009846833534538746
0.00980350375175476,0.009821607731282711
0.00980712752789259,0.009946988895535469
0.009925040416419506,0.009941361844539642
0.009863330982625484,0.010945317335426807
0.009576760232448578,0.00966243352741003
0.00967326108366251,0.009554702788591385
0.009804582223296165,0.010481320321559906
0.009755582548677921,0.009787305258214474
0.009663247503340244,0.009892678819596767
0.009858570992946625,0.009526349604129791
0.009571697562932968,0.009894171729683876
0.009655211120843887,0.010098840110003948
0.009578749537467957,0.009766300208866596
0.009730384685099125,0.009648618288338184
0.009596203453838825,0.009971020743250847
0.009611032903194427,0.009849945083260536
0.009620502591133118,0.009687830694019794
0.009515874087810516,0.009655188769102097
0.009468970820307732,0.009683962911367416
0.009569961577653885,0.010701572522521019
0.00955883413553238,0.009688307531177998
0.00953056663274765,0.009826143272221088
0.009582464583218098,0.009700752794742584
0.009613708592951298,0.009638622403144836
0.009584078565239906,0.009736878797411919
0.009443390183150768,0.009919499978423119
0.009326929226517677,0.009978385642170906
0.009669637307524681,0.01036449521780014
0.009436390362679958,0.009896277450025082
0.009476499632000923,0.009895668365061283
0.00946177076548338,0.00960236694663763
0.009369323030114174,0.009664757177233696
0.009299364872276783,0.00995589978992939
0.00941520556807518,0.009393474087119102
0.009448191151022911,0.011387323029339314
0.009271529503166676,0.009768717922270298
0.009285883978009224,0.009646579623222351
0.009465937502682209,0.010645106434822083
0.009248778223991394,0.009780274704098701
0.00927939172834158,0.009417946450412273
0.00926613062620163,0.009489805437624454
0.009581302292644978,0.009688572958111763
